"employee_id","cost_center","punch_in_time","punch_out_time","punch_apply_date","hours_worked","paycode"
"5012159","18048","10:43:00","14:18:00","2021-07-02","3.6","WRK"
"5012165","51120",NULL,NULL,"2021-07-02","1","CHARGE"
"5012165","51120","06:08:00","08:43:00","2021-07-02","2.6","WRK"
"5012165","51120",NULL,NULL,"2021-07-02","0.7","BREAK"
"5012165","51120","09:24:00","14:08:00","2021-07-02","4.7","WRK"
"5012319","51100",NULL,NULL,"2021-07-02","8","ABSENT"
"5014147","11151","14:20:00","17:06:00","2021-07-02","2.8","WRK"
"5014147","11151",NULL,NULL,"2021-07-02","0.9","BREAK"
"5014147","11151","18:03:00","22:20:00","2021-07-02","4.3","WRK"
"1672200","55050",NULL,NULL,"2021-07-03","5","ON_CALL"
"1672200","55050","14:13:00","17:13:00","2021-07-03","3","WRK"
"3974506","53410","14:07:00","17:54:00","2021-07-03","3.8","WRK"
"3974506","53410",NULL,NULL,"2021-07-03","0.7","BREAK"
"3974506","53410","18:36:00","22:07:00","2021-07-03","3.5","WRK"
"4019778","31288",NULL,NULL,"2021-07-03","8","ON_CALL"
"4024378","18048",NULL,NULL,"2021-07-03","6","ON_CALL"
"4024378","18048","06:07:00","08:07:00","2021-07-03","2","WRK"
"5001252","54013",NULL,NULL,"2021-07-03","8","ABSENT"
"5005963","51100",NULL,NULL,"2021-07-03","8","ABSENT"
"5009770","53410",NULL,NULL,"2021-07-03","8","ABSENT"
"5010831","51120",NULL,NULL,"2021-07-03","8","ABSENT"
"5010836","51100",NULL,NULL,"2021-07-03","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-03","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-07-03","8","ABSENT"
"5011060","54013",NULL,NULL,"2021-07-03","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-03","8","ABSENT"
"5011110","51120",NULL,NULL,"2021-07-03","8","ABSENT"
"5011147","11151",NULL,NULL,"2021-07-03","8","ABSENT"
"5011401","31288",NULL,NULL,"2021-07-03","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-07-03","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-03","8","ABSENT"
"5012163","53410",NULL,NULL,"2021-07-03","3","CHARGE"
"5012163","53410","14:14:00","17:53:00","2021-07-03","3.7","WRK"
"5012163","53410",NULL,NULL,"2021-07-03","0.6","BREAK"
"5012163","53410","18:29:00","22:14:00","2021-07-03","3.8","WRK"
"5012319","51100",NULL,NULL,"2021-07-03","8","ABSENT"
"5012329","54013",NULL,NULL,"2021-07-03","8","ABSENT"
"5014147","11151","14:19:00","17:02:00","2021-07-03","2.7","WRK"
"5014147","11151",NULL,NULL,"2021-07-03","0.6","BREAK"
"5014147","11151","17:38:00","22:19:00","2021-07-03","4.7","WRK"
"507800","31288","06:11:00","10:57:00","2021-07-03","4.8","WRK"
"507800","31288",NULL,NULL,"2021-07-03","0.8","BREAK"
"507800","31288","11:42:00","14:11:00","2021-07-03","2.5","WRK"
"1377208","53410",NULL,NULL,"2021-07-04","7","ON_CALL"
"1377208","53410","14:12:00","15:12:00","2021-07-04","1","WRK"
"1672200","55050",NULL,NULL,"2021-07-04","8","ABSENT"
"1977006","51120",NULL,NULL,"2021-07-04","8","ABSENT"
"3974506","53410",NULL,NULL,"2021-07-04","8","ABSENT"
"4019778","31288",NULL,NULL,"2021-07-04","8","ON_CALL"
"4024378","18048",NULL,NULL,"2021-07-04","8","ABSENT"
"5001188","51120",NULL,NULL,"2021-07-04","8","ABSENT"
"5005963","51100",NULL,NULL,"2021-07-04","8","ON_CALL"
"5009770","53410",NULL,NULL,"2021-07-04","8","ABSENT"
"5010823","53410",NULL,NULL,"2021-07-04","8","ABSENT"
"5010836","51100",NULL,NULL,"2021-07-04","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-04","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-07-04","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-04","8","ABSENT"
"5011110","51120","06:06:00","10:47:00","2021-07-04","4.7","WRK"
"5011110","51120",NULL,NULL,"2021-07-04","0.6","BREAK"
"5011110","51120","11:20:00","14:06:00","2021-07-04","2.8","WRK"
"5011147","11151",NULL,NULL,"2021-07-04","8","ABSENT"
"5011401","31288",NULL,NULL,"2021-07-04","8","ABSENT"
"5011499","18048",NULL,NULL,"2021-07-04","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-07-04","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-04","8","ABSENT"
"5012163","53410",NULL,NULL,"2021-07-04","8","ON_CALL"
"5012165","51120",NULL,NULL,"2021-07-04","3","CHARGE"
"5012165","51120","06:03:00","10:37:00","2021-07-04","4.6","WRK"
"5012165","51120",NULL,NULL,"2021-07-04","0.8","BREAK"
"5012165","51120","11:26:00","14:03:00","2021-07-04","2.6","WRK"
"5012319","51100",NULL,NULL,"2021-07-04","8","ABSENT"
"507800","31288",NULL,NULL,"2021-07-04","8","ON_CALL"
"1377208","53410",NULL,NULL,"2021-07-05","8","ABSENT"
"1672200","55050",NULL,NULL,"2021-07-05","8","ON_CALL"
"1977006","51120",NULL,NULL,"2021-07-05","1","CHARGE"
"1377208","53410",NULL,NULL,"2021-07-11","7","ON_CALL"
"1977006","51120","06:18:00","08:56:00","2021-07-05","2.6","WRK"
"1977006","51120",NULL,NULL,"2021-07-05","0.6","BREAK"
"1977006","51120","09:34:00","14:18:00","2021-07-05","4.7","WRK"
"4024378","18048",NULL,NULL,"2021-07-05","2","CHARGE"
"4024378","18048","06:13:00","11:54:00","2021-07-05","5.7","WRK"
"4024378","18048",NULL,NULL,"2021-07-05","0.7","BREAK"
"4024378","18048","12:38:00","14:13:00","2021-07-05","1.6","WRK"
"5001188","51120",NULL,NULL,"2021-07-05","8","ABSENT"
"5001252","54013",NULL,NULL,"2021-07-05","8","ON_CALL"
"5005963","51100",NULL,NULL,"2021-07-05","8","ON_CALL"
"5010823","53410",NULL,NULL,"2021-07-05","2","CHARGE"
"5010823","53410","06:05:00","09:45:00","2021-07-05","3.7","WRK"
"5010823","53410",NULL,NULL,"2021-07-05","0.9","BREAK"
"5010823","53410","10:41:00","14:05:00","2021-07-05","3.4","WRK"
"5010831","51120","14:10:00","16:43:00","2021-07-05","2.6","WRK"
"5010831","51120",NULL,NULL,"2021-07-05","0.9","BREAK"
"5010831","51120","17:38:00","22:10:00","2021-07-05","4.5","WRK"
"5010836","51100",NULL,NULL,"2021-07-05","6","ON_CALL"
"5010836","51100","06:01:00","08:01:00","2021-07-05","2","WRK"
"5011018","54013","06:12:00","08:57:00","2021-07-05","2.8","WRK"
"5011018","54013",NULL,NULL,"2021-07-05","0.5","BREAK"
"5011018","54013","09:29:00","14:12:00","2021-07-05","4.7","WRK"
"5011060","54013","14:05:00","18:46:00","2021-07-05","4.7","WRK"
"5011060","54013",NULL,NULL,"2021-07-05","0.6","BREAK"
"5011060","54013","19:24:00","22:05:00","2021-07-05","2.7","WRK"
"5011105","51100",NULL,NULL,"2021-07-05","1","CHARGE"
"5011105","51100","06:10:00","09:57:00","2021-07-05","3.8","WRK"
"5011105","51100",NULL,NULL,"2021-07-05","0.8","BREAK"
"5011105","51100","10:47:00","14:10:00","2021-07-05","3.4","WRK"
"5011110","51120",NULL,NULL,"2021-07-05","6","ON_CALL"
"5011110","51120","14:07:00","16:07:00","2021-07-05","2","WRK"
"5011147","11151",NULL,NULL,"2021-07-05","3","CHARGE"
"5011147","11151","06:07:00","09:37:00","2021-07-05","3.5","WRK"
"5011147","11151",NULL,NULL,"2021-07-05","0.6","BREAK"
"5011147","11151","10:14:00","14:07:00","2021-07-05","3.9","WRK"
"5011401","31288",NULL,NULL,"2021-07-05","5","ON_CALL"
"5011401","31288","06:11:00","09:11:00","2021-07-05","3","WRK"
"5011499","18048","06:07:00","11:55:00","2021-07-05","5.8","WRK"
"5011499","18048",NULL,NULL,"2021-07-05","0.5","BREAK"
"5011499","18048","12:25:00","14:07:00","2021-07-05","1.7","WRK"
"5011633","53410","14:02:00","18:45:00","2021-07-05","4.7","WRK"
"5011633","53410",NULL,NULL,"2021-07-05","0.8","BREAK"
"5011633","53410","19:34:00","22:02:00","2021-07-05","2.5","WRK"
"5012163","53410",NULL,NULL,"2021-07-05","8","ON_CALL"
"5012165","51120",NULL,NULL,"2021-07-05","8","ABSENT"
"5012319","51100",NULL,NULL,"2021-07-05","2","CHARGE"
"5012319","51100","06:13:00","10:48:00","2021-07-05","4.6","WRK"
"5012319","51100",NULL,NULL,"2021-07-05","0.8","BREAK"
"5012319","51100","11:34:00","14:13:00","2021-07-05","2.6","WRK"
"5012329","54013",NULL,NULL,"2021-07-05","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-07-05","2","CHARGE"
"5014147","11151","14:05:00","17:45:00","2021-07-05","3.7","WRK"
"5014147","11151",NULL,NULL,"2021-07-05","0.6","BREAK"
"5014147","11151","18:20:00","22:05:00","2021-07-05","3.8","WRK"
"507800","31288",NULL,NULL,"2021-07-05","2","CHARGE"
"507800","31288","06:11:00","09:46:00","2021-07-05","3.6","WRK"
"507800","31288",NULL,NULL,"2021-07-05","0.7","BREAK"
"507800","31288","10:26:00","14:11:00","2021-07-05","3.8","WRK"
"1377208","53410",NULL,NULL,"2021-07-06","8","ABSENT"
"1672200","55050","06:17:00","09:55:00","2021-07-06","3.6","WRK"
"1672200","55050",NULL,NULL,"2021-07-06","0.7","BREAK"
"1672200","55050","10:34:00","14:17:00","2021-07-06","3.7","WRK"
"1977006","51120",NULL,NULL,"2021-07-06","6","ON_CALL"
"1977006","51120","06:05:00","08:05:00","2021-07-06","2","WRK"
"3974506","53410","14:14:00","17:00:00","2021-07-06","2.8","WRK"
"3974506","53410",NULL,NULL,"2021-07-06","0.9","BREAK"
"3974506","53410","17:52:00","22:14:00","2021-07-06","4.4","WRK"
"4019778","31288",NULL,NULL,"2021-07-06","8","ON_CALL"
"5001188","51120",NULL,NULL,"2021-07-06","5","ON_CALL"
"5001188","51120","14:00:00","17:00:00","2021-07-06","3","WRK"
"5005963","51100",NULL,NULL,"2021-07-06","5","ON_CALL"
"5005963","51100","14:05:00","17:05:00","2021-07-06","3","WRK"
"5009770","53410",NULL,NULL,"2021-07-06","5","ON_CALL"
"5009770","53410","06:05:00","09:05:00","2021-07-06","3","WRK"
"5010823","53410","14:10:00","18:57:00","2021-07-06","4.8","WRK"
"5010823","53410",NULL,NULL,"2021-07-06","0.9","BREAK"
"5010823","53410","19:51:00","22:10:00","2021-07-06","2.3","WRK"
"5010831","51120",NULL,NULL,"2021-07-06","8","ABSENT"
"5011015","51100","14:13:00","16:43:00","2021-07-06","2.5","WRK"
"5011015","51100",NULL,NULL,"2021-07-06","0.7","BREAK"
"5011015","51100","17:22:00","22:13:00","2021-07-06","4.8","WRK"
"5011018","54013",NULL,NULL,"2021-07-06","1","CHARGE"
"5011018","54013","14:01:00","18:39:00","2021-07-06","4.6","WRK"
"5011018","54013",NULL,NULL,"2021-07-06","0.7","BREAK"
"5011018","54013","19:23:00","22:01:00","2021-07-06","2.6","WRK"
"5011060","54013",NULL,NULL,"2021-07-06","2","CHARGE"
"5011060","54013","06:08:00","10:46:00","2021-07-06","4.6","WRK"
"5011060","54013",NULL,NULL,"2021-07-06","0.6","BREAK"
"5011060","54013","11:23:00","14:08:00","2021-07-06","2.8","WRK"
"5011105","51100",NULL,NULL,"2021-07-06","8","ABSENT"
"5011110","51120",NULL,NULL,"2021-07-06","7","ON_CALL"
"5011110","51120","06:03:00","07:03:00","2021-07-06","1","WRK"
"5011147","11151",NULL,NULL,"2021-07-06","8","ABSENT"
"5011401","31288",NULL,NULL,"2021-07-06","5","ON_CALL"
"5011401","31288","14:12:00","17:12:00","2021-07-06","3","WRK"
"5011633","53410",NULL,NULL,"2021-07-06","7","ON_CALL"
"5011633","53410","06:00:00","07:00:00","2021-07-06","1","WRK"
"5012159","18048",NULL,NULL,"2021-07-06","5","ON_CALL"
"5001188","51120",NULL,NULL,"2021-07-13","8","ABSENT"
"5012159","18048","14:08:00","17:08:00","2021-07-06","3","WRK"
"5012163","53410",NULL,NULL,"2021-07-06","5","ON_CALL"
"5012163","53410","06:01:00","09:01:00","2021-07-06","3","WRK"
"5012165","51120","14:15:00","19:58:00","2021-07-06","5.7","WRK"
"5012165","51120",NULL,NULL,"2021-07-06","0.6","BREAK"
"5012165","51120","20:34:00","22:15:00","2021-07-06","1.7","WRK"
"5012319","51100",NULL,NULL,"2021-07-06","8","ABSENT"
"5012329","54013",NULL,NULL,"2021-07-06","7","ON_CALL"
"5012329","54013","14:06:00","15:06:00","2021-07-06","1","WRK"
"5014147","11151",NULL,NULL,"2021-07-06","8","ABSENT"
"1377208","53410",NULL,NULL,"2021-07-07","1","CHARGE"
"1377208","53410","06:01:00","08:40:00","2021-07-07","2.7","WRK"
"1377208","53410",NULL,NULL,"2021-07-07","0.9","BREAK"
"1377208","53410","09:35:00","14:01:00","2021-07-07","4.4","WRK"
"1672200","55050",NULL,NULL,"2021-07-07","8","ABSENT"
"3974506","53410",NULL,NULL,"2021-07-07","8","ABSENT"
"4019778","31288",NULL,NULL,"2021-07-07","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-07","8","ABSENT"
"5001188","51120",NULL,NULL,"2021-07-07","1","CHARGE"
"5001188","51120","14:17:00","20:01:00","2021-07-07","5.7","WRK"
"5001188","51120",NULL,NULL,"2021-07-07","1","BREAK"
"5001188","51120","21:00:00","22:17:00","2021-07-07","1.3","WRK"
"5001252","54013",NULL,NULL,"2021-07-07","5","ON_CALL"
"5001252","54013","06:08:00","09:08:00","2021-07-07","3","WRK"
"5005963","51100","06:10:00","09:47:00","2021-07-07","3.6","WRK"
"5005963","51100",NULL,NULL,"2021-07-07","0.8","BREAK"
"5005963","51100","10:35:00","14:10:00","2021-07-07","3.6","WRK"
"5009770","53410","14:06:00","16:50:00","2021-07-07","2.7","WRK"
"5009770","53410",NULL,NULL,"2021-07-07","0.5","BREAK"
"5009770","53410","17:22:00","22:06:00","2021-07-07","4.7","WRK"
"5010823","53410",NULL,NULL,"2021-07-07","5","ON_CALL"
"5010823","53410","06:09:00","09:09:00","2021-07-07","3","WRK"
"5010831","51120",NULL,NULL,"2021-07-07","8","ABSENT"
"5010836","51100",NULL,NULL,"2021-07-07","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-07","3","CHARGE"
"5011015","51100","14:12:00","17:46:00","2021-07-07","3.6","WRK"
"5011015","51100",NULL,NULL,"2021-07-07","0.9","BREAK"
"5011015","51100","18:43:00","22:12:00","2021-07-07","3.5","WRK"
"5011018","54013",NULL,NULL,"2021-07-07","8","ON_CALL"
"5011060","54013",NULL,NULL,"2021-07-07","1","CHARGE"
"5011060","54013","06:08:00","10:48:00","2021-07-07","4.7","WRK"
"5011060","54013",NULL,NULL,"2021-07-07","1","BREAK"
"5011060","54013","11:47:00","14:08:00","2021-07-07","2.4","WRK"
"5011105","51100",NULL,NULL,"2021-07-07","3","CHARGE"
"5011105","51100","14:06:00","16:43:00","2021-07-07","2.6","WRK"
"5011105","51100",NULL,NULL,"2021-07-07","0.8","BREAK"
"5011105","51100","17:30:00","22:06:00","2021-07-07","4.6","WRK"
"5011401","31288",NULL,NULL,"2021-07-07","5","ON_CALL"
"5011401","31288","06:13:00","09:13:00","2021-07-07","3","WRK"
"5011499","18048",NULL,NULL,"2021-07-07","7","ON_CALL"
"5011499","18048","14:15:00","15:15:00","2021-07-07","1","WRK"
"5012159","18048",NULL,NULL,"2021-07-07","1","CHARGE"
"5012159","18048","06:04:00","08:46:00","2021-07-07","2.7","WRK"
"5012159","18048",NULL,NULL,"2021-07-07","0.8","BREAK"
"5012159","18048","09:36:00","14:04:00","2021-07-07","4.5","WRK"
"5012163","53410","14:05:00","18:50:00","2021-07-07","4.8","WRK"
"5012163","53410",NULL,NULL,"2021-07-07","0.7","BREAK"
"5012163","53410","19:33:00","22:05:00","2021-07-07","2.5","WRK"
"5012165","51120",NULL,NULL,"2021-07-07","8","ON_CALL"
"5012319","51100",NULL,NULL,"2021-07-07","8","ABSENT"
"5014147","11151",NULL,NULL,"2021-07-07","1","CHARGE"
"5014147","11151","06:00:00","09:33:00","2021-07-07","3.6","WRK"
"5014147","11151",NULL,NULL,"2021-07-07","0.8","BREAK"
"5014147","11151","10:19:00","14:00:00","2021-07-07","3.7","WRK"
"507800","31288",NULL,NULL,"2021-07-07","3","CHARGE"
"507800","31288","14:14:00","16:49:00","2021-07-07","2.6","WRK"
"507800","31288",NULL,NULL,"2021-07-07","0.7","BREAK"
"507800","31288","17:30:00","22:14:00","2021-07-07","4.7","WRK"
"1377208","53410",NULL,NULL,"2021-07-08","6","ON_CALL"
"1377208","53410","06:00:00","08:00:00","2021-07-08","2","WRK"
"1672200","55050","14:05:00","16:43:00","2021-07-08","2.6","WRK"
"1672200","55050",NULL,NULL,"2021-07-08","0.9","BREAK"
"1672200","55050","17:35:00","22:05:00","2021-07-08","4.5","WRK"
"1977006","51120",NULL,NULL,"2021-07-08","8","ABSENT"
"3974506","53410",NULL,NULL,"2021-07-08","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-08","6","ON_CALL"
"4024378","18048","06:14:00","08:14:00","2021-07-08","2","WRK"
"5001188","51120",NULL,NULL,"2021-07-08","2","CHARGE"
"5001188","51120","14:09:00","16:46:00","2021-07-08","2.6","WRK"
"5001188","51120",NULL,NULL,"2021-07-08","0.7","BREAK"
"5001188","51120","17:28:00","22:09:00","2021-07-08","4.7","WRK"
"5001252","54013",NULL,NULL,"2021-07-08","6","ON_CALL"
"5001252","54013","14:04:00","16:04:00","2021-07-08","2","WRK"
"5009770","53410",NULL,NULL,"2021-07-08","8","ABSENT"
"5010823","53410","14:02:00","16:50:00","2021-07-08","2.8","WRK"
"5010823","53410",NULL,NULL,"2021-07-08","0.6","BREAK"
"5010823","53410","17:27:00","22:02:00","2021-07-08","4.6","WRK"
"5010836","51100","06:15:00","08:54:00","2021-07-08","2.7","WRK"
"5010836","51100",NULL,NULL,"2021-07-08","0.7","BREAK"
"5010836","51100","09:34:00","14:15:00","2021-07-08","4.7","WRK"
"5011018","54013",NULL,NULL,"2021-07-08","5","ON_CALL"
"5011018","54013","06:19:00","09:19:00","2021-07-08","3","WRK"
"5011060","54013",NULL,NULL,"2021-07-08","8","ABSENT"
"5011110","51120",NULL,NULL,"2021-07-08","7","ON_CALL"
"5011110","51120","14:04:00","15:04:00","2021-07-08","1","WRK"
"5011147","11151",NULL,NULL,"2021-07-08","8","ABSENT"
"5011401","31288",NULL,NULL,"2021-07-08","8","ABSENT"
"5011499","18048",NULL,NULL,"2021-07-08","8","ABSENT"
"5011633","53410","14:07:00","19:38:00","2021-07-08","5.5","WRK"
"5011633","53410",NULL,NULL,"2021-07-08","0.6","BREAK"
"5011633","53410","20:13:00","22:07:00","2021-07-08","1.9","WRK"
"5012159","18048",NULL,NULL,"2021-07-08","1","CHARGE"
"5012159","18048","14:00:00","19:45:00","2021-07-08","5.8","WRK"
"5012159","18048",NULL,NULL,"2021-07-08","0.7","BREAK"
"5012159","18048","20:24:00","22:00:00","2021-07-08","1.6","WRK"
"5012163","53410",NULL,NULL,"2021-07-08","3","CHARGE"
"5012163","53410","06:00:00","10:36:00","2021-07-08","4.6","WRK"
"5012163","53410",NULL,NULL,"2021-07-08","0.5","BREAK"
"5012163","53410","11:06:00","14:00:00","2021-07-08","2.9","WRK"
"5012165","51120",NULL,NULL,"2021-07-08","5","ON_CALL"
"5012165","51120","06:17:00","09:17:00","2021-07-08","3","WRK"
"5012319","51100",NULL,NULL,"2021-07-08","7","ON_CALL"
"5012319","51100","14:01:00","15:01:00","2021-07-08","1","WRK"
"5012329","54013","06:13:00","10:55:00","2021-07-08","4.7","WRK"
"5012329","54013",NULL,NULL,"2021-07-08","0.8","BREAK"
"5012329","54013","11:42:00","14:13:00","2021-07-08","2.5","WRK"
"5014147","11151",NULL,NULL,"2021-07-08","8","ON_CALL"
"507800","31288",NULL,NULL,"2021-07-08","6","ON_CALL"
"507800","31288","14:05:00","16:05:00","2021-07-08","2","WRK"
"1377208","53410",NULL,NULL,"2021-07-09","8","ON_CALL"
"1672200","55050",NULL,NULL,"2021-07-09","3","CHARGE"
"1672200","55050","06:03:00","09:46:00","2021-07-09","3.7","WRK"
"1672200","55050",NULL,NULL,"2021-07-09","1","BREAK"
"1672200","55050","10:46:00","14:03:00","2021-07-09","3.3","WRK"
"1977006","51120",NULL,NULL,"2021-07-09","8","ABSENT"
"3974506","53410",NULL,NULL,"2021-07-09","2","CHARGE"
"3974506","53410","14:16:00","17:04:00","2021-07-09","2.8","WRK"
"3974506","53410",NULL,NULL,"2021-07-09","0.7","BREAK"
"3974506","53410","17:45:00","22:16:00","2021-07-09","4.5","WRK"
"4024378","18048",NULL,NULL,"2021-07-09","8","ON_CALL"
"5001188","51120",NULL,NULL,"2021-07-09","1","CHARGE"
"5001188","51120","06:17:00","09:57:00","2021-07-09","3.7","WRK"
"5001188","51120",NULL,NULL,"2021-07-09","1","BREAK"
"5001188","51120","10:55:00","14:17:00","2021-07-09","3.4","WRK"
"5001252","54013","14:11:00","17:53:00","2021-07-09","3.7","WRK"
"5001252","54013",NULL,NULL,"2021-07-09","0.9","BREAK"
"5001252","54013","18:48:00","22:11:00","2021-07-09","3.4","WRK"
"5009770","53410",NULL,NULL,"2021-07-09","8","ABSENT"
"5010823","53410",NULL,NULL,"2021-07-09","8","ABSENT"
"5010831","51120",NULL,NULL,"2021-07-09","8","ABSENT"
"5010836","51100",NULL,NULL,"2021-07-09","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-09","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-07-09","7","ON_CALL"
"5011018","54013","06:12:00","07:12:00","2021-07-09","1","WRK"
"5011060","54013",NULL,NULL,"2021-07-09","8","ABSENT"
"5011147","11151",NULL,NULL,"2021-07-09","1","CHARGE"
"5011147","11151","14:04:00","18:51:00","2021-07-09","4.8","WRK"
"5011147","11151",NULL,NULL,"2021-07-09","0.9","BREAK"
"5011147","11151","19:47:00","22:04:00","2021-07-09","2.3","WRK"
"5011401","31288",NULL,NULL,"2021-07-09","7","ON_CALL"
"5011401","31288","14:02:00","15:02:00","2021-07-09","1","WRK"
"5011499","18048",NULL,NULL,"2021-07-09","8","ABSENT"
"5011633","53410",NULL,NULL,"2021-07-09","7","ON_CALL"
"5011633","53410","14:18:00","15:18:00","2021-07-09","1","WRK"
"5012159","18048","14:19:00","18:57:00","2021-07-09","4.6","WRK"
"5012159","18048",NULL,NULL,"2021-07-09","0.7","BREAK"
"5012159","18048","19:37:00","22:19:00","2021-07-09","2.7","WRK"
"5012163","53410",NULL,NULL,"2021-07-09","8","ABSENT"
"5012165","51120",NULL,NULL,"2021-07-09","8","ON_CALL"
"5012319","51100",NULL,NULL,"2021-07-09","8","ABSENT"
"5012329","54013","14:16:00","20:00:00","2021-07-09","5.7","WRK"
"5012329","54013",NULL,NULL,"2021-07-09","0.6","BREAK"
"5012329","54013","20:36:00","22:16:00","2021-07-09","1.7","WRK"
"507800","31288","06:04:00","09:34:00","2021-07-09","3.5","WRK"
"507800","31288",NULL,NULL,"2021-07-09","0.5","BREAK"
"507800","31288","10:04:00","14:04:00","2021-07-09","4","WRK"
"1377208","53410",NULL,NULL,"2021-07-10","8","ABSENT"
"1672200","55050",NULL,NULL,"2021-07-10","8","ABSENT"
"1977006","51120",NULL,NULL,"2021-07-10","8","ABSENT"
"4019778","31288",NULL,NULL,"2021-07-10","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-10","8","ABSENT"
"5001188","51120",NULL,NULL,"2021-07-10","7","ON_CALL"
"5001188","51120","14:04:00","15:04:00","2021-07-10","1","WRK"
"5001252","54013",NULL,NULL,"2021-07-10","8","ABSENT"
"5005963","51100",NULL,NULL,"2021-07-10","8","ABSENT"
"5009770","53410","14:05:00","19:42:00","2021-07-10","5.6","WRK"
"5009770","53410",NULL,NULL,"2021-07-10","0.7","BREAK"
"5009770","53410","20:23:00","22:05:00","2021-07-10","1.7","WRK"
"5010823","53410",NULL,NULL,"2021-07-10","8","ABSENT"
"5010831","51120",NULL,NULL,"2021-07-10","8","ON_CALL"
"5010836","51100",NULL,NULL,"2021-07-10","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-10","5","ON_CALL"
"5011015","51100","06:08:00","09:08:00","2021-07-10","3","WRK"
"5011018","54013",NULL,NULL,"2021-07-10","8","ABSENT"
"5011060","54013",NULL,NULL,"2021-07-10","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-10","6","ON_CALL"
"5011105","51100","06:09:00","08:09:00","2021-07-10","2","WRK"
"5011110","51120","06:09:00","11:39:00","2021-07-10","5.5","WRK"
"5011110","51120",NULL,NULL,"2021-07-10","0.9","BREAK"
"5011110","51120","12:35:00","14:09:00","2021-07-10","1.6","WRK"
"5011499","18048",NULL,NULL,"2021-07-10","6","ON_CALL"
"5011499","18048","06:06:00","08:06:00","2021-07-10","2","WRK"
"5011633","53410",NULL,NULL,"2021-07-10","8","ON_CALL"
"5012159","18048",NULL,NULL,"2021-07-10","8","ABSENT"
"5012163","53410",NULL,NULL,"2021-07-10","3","CHARGE"
"5012163","53410","06:10:00","11:55:00","2021-07-10","5.8","WRK"
"5012163","53410",NULL,NULL,"2021-07-10","0.9","BREAK"
"5012163","53410","12:51:00","14:10:00","2021-07-10","1.3","WRK"
"5012319","51100",NULL,NULL,"2021-07-10","8","ABSENT"
"5012329","54013",NULL,NULL,"2021-07-10","8","ABSENT"
"507800","31288",NULL,NULL,"2021-07-10","5","ON_CALL"
"507800","31288","06:16:00","09:16:00","2021-07-10","3","WRK"
"1377208","53410","14:05:00","15:05:00","2021-07-11","1","WRK"
"1672200","55050",NULL,NULL,"2021-07-11","8","ABSENT"
"1977006","51120",NULL,NULL,"2021-07-11","8","ABSENT"
"3974506","53410",NULL,NULL,"2021-07-11","8","ABSENT"
"4019778","31288",NULL,NULL,"2021-07-11","8","ABSENT"
"4024378","18048",NULL,NULL,"2021-07-11","8","ABSENT"
"5001188","51120",NULL,NULL,"2021-07-11","8","ABSENT"
"5001252","54013",NULL,NULL,"2021-07-11","6","ON_CALL"
"5001252","54013","06:11:00","08:11:00","2021-07-11","2","WRK"
"5009770","53410",NULL,NULL,"2021-07-11","8","ON_CALL"
"5010831","51120",NULL,NULL,"2021-07-11","7","ON_CALL"
"5010831","51120","14:02:00","15:02:00","2021-07-11","1","WRK"
"5010836","51100",NULL,NULL,"2021-07-11","8","ABSENT"
"5011015","51100",NULL,NULL,"2021-07-11","8","ABSENT"
"5011018","54013",NULL,NULL,"2021-07-11","8","ABSENT"
"5011105","51100",NULL,NULL,"2021-07-11","8","ABSENT"
"5011110","51120",NULL,NULL,"2021-07-11","8","ABSENT"
"5011147","11151",NULL,NULL,"2021-07-11","8","ABSENT"
"5011499","18048",NULL,NULL,"2021-07-11","2","CHARGE"
"5011499","18048","14:18:00","18:50:00","2021-07-11","4.5","WRK"
"5011499","18048",NULL,NULL,"2021-07-11","0.6","BREAK"
"5011499","18048","19:23:00","22:18:00","2021-07-11","2.9","WRK"
"5011633","53410",NULL,NULL,"2021-07-11","8","ABSENT"
"5012159","18048",NULL,NULL,"2021-07-11","7","ON_CALL"
"5012159","18048","06:12:00","07:12:00","2021-07-11","1","WRK"
"5012165","51120",NULL,NULL,"2021-07-11","3","CHARGE"
"5012165","51120","06:06:00","08:40:00","2021-07-11","2.6","WRK"
"5012165","51120",NULL,NULL,"2021-07-11","0.5","BREAK"
"5012165","51120","09:11:00","14:06:00","2021-07-11","4.9","WRK"
